Table S7E. Region-level continuous HSF relative-score metrics for the revised comparison universe.								
								
Region ID	Region class	Chromosome	Start	End	Width (bp)	Maximum HSF relative PWM score	Mean top-five HSF relative PWM score	Median per-model maximum HSF score
BG_LTR_like_02464	Strict non-ONSEN TE background	Chr1	14464210	14465550	1341	0.911771277108941	0.882094176586939	0.831353750236721
BG_LTR_like_02465	Strict non-ONSEN TE background	Chr1	14466175	14466419	245	0.889607567092204	0.870803249982012	0.821375969652871
BG_LTR_like_02466	Strict non-ONSEN TE background	Chr1	14466420	14467530	1111	0.923633119535993	0.908775548844707	0.829397713654579
BG_LTR_like_02467	Strict non-ONSEN TE background	Chr1	14467538	14468313	776	0.920690443389928	0.904543890321311	0.85817924288877
BG_LTR_like_02468	Strict non-ONSEN TE background	Chr1	14468418	14468752	335	0.831259053900216	0.821129142350041	0.800244656155064
BG_LTR_like_02469	Strict non-ONSEN TE background	Chr1	14470211	14470653	443	0.963392514562758	0.94144190230034	0.900558030986475
BG_LTR_like_02470	Strict non-ONSEN TE background	Chr1	14474712	14476323	1612	0.920690443389928	0.908577833474744	0.864516271101229
BG_LTR_like_02471	Strict non-ONSEN TE background	Chr1	14476325	14476830	506	0.872556259205417	0.846401779520847	0.7989352007057
BG_LTR_like_02472	Strict non-ONSEN TE background	Chr1	14478733	14478943	211	0.814509168739083	0.785730758135596	0.758594164576081
BG_LTR_like_02473	Strict non-ONSEN TE background	Chr1	14478944	14480394	1451	1	0.948432495562346	0.869921952253759
BG_LTR_like_02474	Strict non-ONSEN TE background	Chr1	14482199	14483890	1692	0.923633119535993	0.909550998316484	0.861771899023173
BG_LTR_like_02475	Strict non-ONSEN TE background	Chr1	14484872	14486672	1801	0.908452927585686	0.900914592742456	0.873501032175474
BG_LTR_like_02478	Strict non-ONSEN TE background	Chr1	14488373	14489795	1423	0.906780813378805	0.89174174169743	0.866000842675241
BG_LTR_like_02479	Strict non-ONSEN TE background	Chr1	14489797	14491652	1856	0.997057323853935	0.975648771573261	0.827418061108332
BG_LTR_like_02480	Strict non-ONSEN TE background	Chr1	14491671	14492096	426	0.914982098538431	0.879899579515484	0.832510819298672
BG_LTR_like_02481	Strict non-ONSEN TE background	Chr1	14492883	14493182	300	0.850780343622545	0.845383851311085	0.809395426099329
BG_LTR_like_02482	Strict non-ONSEN TE background	Chr1	14493183	14493851	669	0.889299677309481	0.874901921507998	0.852312816438993
BG_LTR_like_02483	Strict non-ONSEN TE background	Chr1	14499173	14499493	321	0.883921890485864	0.861781769814905	0.812106912201666
BG_LTR_like_02484	Strict non-ONSEN TE background	Chr1	14503024	14504548	1525	0.877599931150928	0.862541451641834	0.834502119113579
BG_LTR_like_02485	Strict non-ONSEN TE background	Chr1	14587449	14588322	874	0.892351665316562	0.857784773455092	0.785770992495308
BG_LTR_like_02486	Strict non-ONSEN TE background	Chr1	14588474	14590167	1694	0.933056138146851	0.913064288854292	0.893893316186758
BG_LTR_like_02489	Strict non-ONSEN TE background	Chr1	14661763	14662282	520	0.879892100731311	0.864139257853603	0.780312561349367
BG_LTR_like_02494	Strict non-ONSEN TE background	Chr1	14717296	14717602	307	0.879892100731311	0.859082081559668	0.777046178960715
BG_LTR_like_02495	Strict non-ONSEN TE background	Chr1	14717603	14717861	259	0.844034252972914	0.806988444996794	0.775504586618739
BG_LTR_like_02496	Strict non-ONSEN TE background	Chr1	14746646	14747211	566	0.879892100731311	0.864139257853603	0.782291006941074
BG_LTR_like_02499	Strict non-ONSEN TE background	Chr1	14816079	14816620	542	0.892242353455546	0.887406755695155	0.844515431538248
BG_LTR_like_02502	Strict non-ONSEN TE background	Chr1	14825788	14827235	1448	0.923633119535993	0.909029661232543	0.846980528488555
BG_LTR_like_02503	Strict non-ONSEN TE background	Chr1	14847385	14847791	407	0.891777580000453	0.870514628262767	0.852076418406631
BG_LTR_like_02507	Strict non-ONSEN TE background	Chr1	14864082	14865438	1357	0.997057323853935	0.979207510580339	0.89468155273439
BG_LTR_like_02510	Strict non-ONSEN TE background	Chr1	14875009	14875415	407	0.891777580000453	0.870514628262767	0.852076418406631
BG_LTR_like_02511	Strict non-ONSEN TE background	Chr1	14910879	14912856	1978	0.923633119535993	0.910336190919799	0.862561296734546
BG_LTR_like_02514	Strict non-ONSEN TE background	Chr1	15060127	15061270	1144	0.923633119535993	0.908540010904316	0.866253593417814
BG_LTR_like_02515	Strict non-ONSEN TE background	Chr1	15074170	15076081	1912	1	0.979783419413109	0.938956983917165
BG_LTR_like_02516	Strict non-ONSEN TE background	Chr1	15078267	15078560	294	0.882549816981468	0.860554980580572	0.840542901944975
BG_LTR_like_02517	Strict non-ONSEN TE background	Chr1	15078561	15078779	219	0.835110193912965	0.815119355545022	0.764531563680003
BG_LTR_like_02520	Strict non-ONSEN TE background	Chr1	15312019	15313134	1116	1	0.953718201470868	0.882244480698598
BG_LTR_like_02523	Strict non-ONSEN TE background	Chr1	15410104	15411044	941	1	0.943687995132903	0.865520162382425
BG_LTR_like_02526	Strict non-ONSEN TE background	Chr1	15419175	15420289	1115	1	0.941149392577946	0.856439780085655
BG_LTR_like_02527	Strict non-ONSEN TE background	Chr1	15422080	15423710	1631	0.920690443389928	0.912972039579112	0.853530961034806
BG_LTR_like_02528	Strict non-ONSEN TE background	Chr1	15424983	15426176	1194	0.947729284558774	0.931174468987803	0.903853107795996
BG_LTR_like_02529	Strict non-ONSEN TE background	Chr1	15426177	15427796	1620	0.887059753066785	0.878026016581303	0.862385682774717
BG_LTR_like_02530	Strict non-ONSEN TE background	Chr1	15428470	15429555	1086	0.997057323853935	0.978730598383572	0.8902152633119
BG_LTR_like_02531	Strict non-ONSEN TE background	Chr1	15431702	15433006	1305	0.914982098538431	0.900651626274157	0.841631592825516
BG_LTR_like_02532	Strict non-ONSEN TE background	Chr1	15448969	15450627	1659	0.901548316704525	0.878884257470186	0.86265935625738
BG_LTR_like_02535	Strict non-ONSEN TE background	Chr1	15499763	15500387	625	0.925362625658487	0.897750857567637	0.856467312135018
BG_LTR_like_02536	Strict non-ONSEN TE background	Chr1	15524078	15525003	926	0.892242353455546	0.872145564747197	0.855517398608109
BG_LTR_like_02539	Strict non-ONSEN TE background	Chr1	15533900	15534153	254	0.881000984629239	0.823995999458011	0.785499058160951
BG_LTR_like_02540	Strict non-ONSEN TE background	Chr1	15534156	15535457	1302	0.94429483225512	0.908772159704157	0.858181888190459
BG_LTR_like_02541	Strict non-ONSEN TE background	Chr1	15535484	15536104	621	0.851449563322882	0.836888982931365	0.829869684334582
BG_LTR_like_02542	Strict non-ONSEN TE background	Chr1	15546210	15546471	262	0.837856951599254	0.786267565165417	0.750888752150166
BG_LTR_like_02543	Strict non-ONSEN TE background	Chr1	15554230	15554880	651	0.912262135174299	0.889563535514432	0.866043553499342
BG_LTR_like_02544	Strict non-ONSEN TE background	Chr1	15554881	15555163	283	0.85432899854164	0.833017589673688	0.805264361407116
BG_LTR_like_02545	Strict non-ONSEN TE background	Chr1	15559747	15560396	650	0.912262135174299	0.889563535514432	0.866043553499342
BG_LTR_like_02546	Strict non-ONSEN TE background	Chr1	15560397	15560684	288	0.823846346326822	0.814104656296745	0.791298152358138
BG_LTR_like_02549	Strict non-ONSEN TE background	Chr1	15569185	15569643	459	0.803637957187297	0.795628859246036	0.773824931424715
BG_LTR_like_02550	Strict non-ONSEN TE background	Chr1	15581790	15582052	263	0.844994242815353	0.813627914598229	0.765530681594992
BG_LTR_like_02551	Strict non-ONSEN TE background	Chr1	15585148	15586797	1650	0.999007409629877	0.960734836971016	0.932204792888556
BG_LTR_like_02552	Strict non-ONSEN TE background	Chr1	15588988	15590261	1274	0.997057323853935	0.973765851393092	0.896659999170124
BG_LTR_like_02553	Strict non-ONSEN TE background	Chr1	15594102	15594925	824	0.999007409629877	0.960734836971016	0.932204792888556
BG_LTR_like_02556	Strict non-ONSEN TE background	Chr1	15596131	15596723	593	0.900566256541946	0.873016634735057	0.830805769912483
BG_LTR_like_02557	Strict non-ONSEN TE background	Chr1	15602069	15602279	211	0.891763888474019	0.877581303910959	0.803473592123941
BG_LTR_like_02558	Strict non-ONSEN TE background	Chr1	15609257	15609514	258	0.914982098538431	0.872195076878695	0.77822182987442
BG_LTR_like_02559	Strict non-ONSEN TE background	Chr1	15616246	15618055	1810	0.923633119535993	0.906541515803542	0.85195175037563
BG_LTR_like_02560	Strict non-ONSEN TE background	Chr1	15624481	15625637	1157	0.927521006042183	0.892689063659581	0.862312541491691
BG_LTR_like_02561	Strict non-ONSEN TE background	Chr1	15639889	15641103	1215	1	0.995345669961	0.893001597349331
BG_LTR_like_02565	Strict non-ONSEN TE background	Chr1	15643951	15645170	1220	0.908452927585686	0.899503339320965	0.872640949455144
BG_LTR_like_02566	Strict non-ONSEN TE background	Chr1	15646121	15647086	966	0.99890885660401	0.991650181701227	0.952485635938369
BG_LTR_like_02567	Strict non-ONSEN TE background	Chr1	15647089	15647288	200	0.92333762544263	0.870932236942073	0.829159477504572
BG_LTR_like_02568	Strict non-ONSEN TE background	Chr1	15647289	15649158	1870	0.997057323853935	0.994168599502574	0.872627117575848
BG_LTR_like_02569	Strict non-ONSEN TE background	Chr1	15654343	15656208	1866	0.923633119535993	0.896344488797649	0.84910620939149
BG_LTR_like_02570	Strict non-ONSEN TE background	Chr1	15697906	15698423	518	0.920690443389928	0.895489459718944	0.834523107107638
BG_LTR_like_02573	Strict non-ONSEN TE background	Chr1	15699976	15701631	1656	0.957552433785568	0.921542039164362	0.858357775168133
BG_LTR_like_02574	Strict non-ONSEN TE background	Chr1	15701730	15702009	280	0.911395603731751	0.890273410946216	0.836336466507337
BG_LTR_like_02577	Strict non-ONSEN TE background	Chr1	15719723	15720075	353	0.999007409629877	0.960734836971016	0.932204792888556
BG_LTR_like_02578	Strict non-ONSEN TE background	Chr1	15727768	15729042	1275	0.889299677309481	0.875035912556507	0.854523608805316
BG_LTR_like_02581	Strict non-ONSEN TE background	Chr1	15760244	15761056	813	0.973150048127511	0.941645287349467	0.913912991535446
BG_LTR_like_02582	Strict non-ONSEN TE background	Chr1	15771087	15772102	1016	0.911395603731751	0.903742706481371	0.857554919054493
BG_LTR_like_02583	Strict non-ONSEN TE background	Chr1	15784488	15786430	1943	0.892242353455546	0.881284080707705	0.798964133663933
BG_LTR_like_02584	Strict non-ONSEN TE background	Chr1	15790137	15791906	1770	0.923633119535993	0.906541515803542	0.867026009222811
BG_LTR_like_02585	Strict non-ONSEN TE background	Chr1	15807870	15808308	439	0.892242353455546	0.876391066710745	0.810795343518943
BG_LTR_like_02586	Strict non-ONSEN TE background	Chr1	15810042	15811238	1197	0.908452927585686	0.898067045865806	0.827289639507052
BG_LTR_like_02587	Strict non-ONSEN TE background	Chr1	15813316	15814443	1128	0.889299677309481	0.878947854292677	0.851988202811071
BG_LTR_like_02588	Strict non-ONSEN TE background	Chr1	15816973	15818102	1130	0.914982098538431	0.899458060508501	0.842125691996779
BG_LTR_like_02589	Strict non-ONSEN TE background	Chr1	15819546	15821124	1579	0.908452927585686	0.898222210360876	0.868020400648393
BG_LTR_like_02590	Strict non-ONSEN TE background	Chr1	15826667	15827286	620	0.925362625658487	0.897750857567637	0.865197604962256
BG_LTR_like_02593	Strict non-ONSEN TE background	Chr1	15838879	15839498	620	0.925362625658487	0.897750857567637	0.865197604962256
BG_LTR_like_02594	Strict non-ONSEN TE background	Chr1	15851017	15851382	366	0.882549816981468	0.856963238205728	0.770977964470423
BG_LTR_like_02595	Strict non-ONSEN TE background	Chr1	15852916	15854122	1207	0.892242353455546	0.887782080634182	0.84964403941835
BG_LTR_like_02596	Strict non-ONSEN TE background	Chr1	15987260	15988791	1532	0.908452927585686	0.902433282055203	0.86284944708248
BG_LTR_like_02597	Strict non-ONSEN TE background	Chr1	15994988	15995188	201	0.889299677309481	0.870444728184869	0.797644719562825
BG_LTR_like_02598	Strict non-ONSEN TE background	Chr1	16005561	16005839	279	0.868060168910426	0.844240676315445	0.796295226081589
BG_LTR_like_02599	Strict non-ONSEN TE background	Chr1	16038519	16038907	389	0.892351665316562	0.882007352606096	0.816558157636935
BG_LTR_like_02602	Strict non-ONSEN TE background	Chr1	16054521	16055754	1234	1	0.984504778496316	0.877275652464511
BG_LTR_like_02605	Strict non-ONSEN TE background	Chr1	16078727	16079631	905	0.920690443389928	0.903996358240513	0.857995090806479
BG_LTR_like_02606	Strict non-ONSEN TE background	Chr1	16079632	16080531	900	0.908452927585686	0.902748737263289	0.861941327583259
BG_LTR_like_02607	Strict non-ONSEN TE background	Chr1	16089102	16089995	894	0.826377702270182	0.819206829707491	0.75769973404806
BG_LTR_like_02608	Strict non-ONSEN TE background	Chr1	16089996	16090523	528	0.925362625658487	0.912033929491038	0.865721254492425
BG_LTR_like_02611	Strict non-ONSEN TE background	Chr1	16093189	16093881	693	0.882549816981468	0.864746515782816	0.840651424933984
BG_LTR_like_02612	Strict non-ONSEN TE background	Chr1	16097901	16099192	1292	0.892242353455546	0.873861421546454	0.827376802500539
BG_LTR_like_02613	Strict non-ONSEN TE background	Chr1	16099421	16099668	248	0.854876855721713	0.829375495011499	0.789922840154096
BG_LTR_like_02616	Strict non-ONSEN TE background	Chr1	16104843	16105379	537	0.850972604722257	0.845327496334744	0.830194244514737
BG_LTR_like_02617	Strict non-ONSEN TE background	Chr1	16105380	16106224	845	0.997057323853935	0.973558995897563	0.854408264321012
BG_LTR_like_02618	Strict non-ONSEN TE background	Chr1	16109972	16110287	316	0.935303530385856	0.913472480166962	0.882587450813742
BG_LTR_like_02619	Strict non-ONSEN TE background	Chr1	16110311	16110655	345	0.882549816981468	0.863435460899973	0.82984667573149
BG_LTR_like_02620	Strict non-ONSEN TE background	Chr1	16110656	16112323	1668	0.920690443389928	0.913919260487472	0.869528157541069
BG_LTR_like_02621	Strict non-ONSEN TE background	Chr1	16112356	16113422	1067	0.904136570872775	0.885106233153197	0.848367760892491
BG_LTR_like_02622	Strict non-ONSEN TE background	Chr1	16113423	16114784	1362	0.908452927585686	0.902748737263289	0.871772552453613
BG_LTR_like_02623	Strict non-ONSEN TE background	Chr1	16122860	16124077	1218	0.908452927585686	0.893904859582615	0.854101490738846
BG_LTR_like_02624	Strict non-ONSEN TE background	Chr1	16176732	16177990	1259	0.925362625658487	0.899127197100519	0.833547201356117
BG_LTR_like_02625	Strict non-ONSEN TE background	Chr1	16177991	16178223	233	0.863342624406677	0.808397098207459	0.777534670618959
BG_LTR_like_02626	Strict non-ONSEN TE background	Chr1	16193922	16194406	485	0.947729284558774	0.938570990946065	0.902347441254615
BG_LTR_like_02627	Strict non-ONSEN TE background	Chr1	16194407	16194665	259	0.889607567092204	0.870803249982012	0.821375969652871
BG_LTR_like_02632	Strict non-ONSEN TE background	Chr1	16279383	16279742	360	0.83763653532973	0.824747780802815	0.804137745810099
BG_LTR_like_02633	Strict non-ONSEN TE background	Chr1	16348076	16348538	463	0.925362625658487	0.896848870350574	0.794311894159768
BG_LTR_like_02634	Strict non-ONSEN TE background	Chr1	16377780	16378958	1179	0.877148587339202	0.867197327913705	0.827867270799372
BG_LTR_like_02635	Strict non-ONSEN TE background	Chr1	16393998	16394353	356	0.911771277108941	0.899749151608109	0.881682133844109
BG_LTR_like_02636	Strict non-ONSEN TE background	Chr1	16396140	16396969	830	0.920690443389928	0.90741494904986	0.868428065436769
BG_LTR_like_02637	Strict non-ONSEN TE background	Chr1	16403603	16403859	257	0.882549816981468	0.856918033321824	0.797438386423533
BG_LTR_like_02640	Strict non-ONSEN TE background	Chr1	16406732	16407941	1210	0.882834776877376	0.877027614793624	0.816623863990943
BG_LTR_like_02698	Strict non-ONSEN TE background	Chr1	16438988	16439188	201	0.911395603731751	0.888785777490442	0.848934429119252
BG_LTR_like_02699	Strict non-ONSEN TE background	Chr1	16462601	16463520	920	0.925362625658487	0.91518281937656	0.838682881778583
BG_LTR_like_02704	Strict non-ONSEN TE background	Chr1	16501577	16502669	1093	0.906780813378805	0.88129347668613	0.850516482368261
BG_LTR_like_02705	Strict non-ONSEN TE background	Chr1	16504654	16505537	884	0.892242353455546	0.877863074349332	0.839454728223484
BG_LTR_like_02706	Strict non-ONSEN TE background	Chr1	16505600	16506274	675	0.864044713615116	0.834688369428079	0.810319791136388
BG_LTR_like_02712	Strict non-ONSEN TE background	Chr1	16531300	16531668	369	0.831603743573835	0.811594027613442	0.786738780491873
BG_LTR_like_02713	Strict non-ONSEN TE background	Chr1	16531789	16533312	1524	0.877148587339202	0.864596547070305	0.84612045644395
BG_LTR_like_02714	Strict non-ONSEN TE background	Chr1	16637837	16638048	212	0.823784877344961	0.811342305649408	0.786421509382713
BG_LTR_like_02715	Strict non-ONSEN TE background	Chr1	16638816	16639056	241	0.849113283558623	0.828229422493745	0.789986317746827
BG_LTR_like_02716	Strict non-ONSEN TE background	Chr1	16639094	16640684	1591	0.915456795435762	0.897305844048964	0.876790978382108
BG_LTR_like_02717	Strict non-ONSEN TE background	Chr1	16640767	16641070	304	0.840015081415144	0.813476558351406	0.786915046476602
BG_LTR_like_02718	Strict non-ONSEN TE background	Chr1	16641356	16641748	393	0.947729284558774	0.901448203604758	0.813511799547072
BG_LTR_like_02719	Strict non-ONSEN TE background	Chr1	16667243	16667899	657	0.882549816981468	0.876335611055522	0.85490955781521
BG_LTR_like_02720	Strict non-ONSEN TE background	Chr1	16674908	16675422	515	0.957552433785568	0.943015464596711	0.907805600329923
BG_LTR_like_02721	Strict non-ONSEN TE background	Chr1	16705072	16705371	300	0.830147883183548	0.813809013197901	0.757694310152737
BG_LTR_like_02722	Strict non-ONSEN TE background	Chr1	16754573	16755211	639	0.997057323853935	0.983378897137539	0.938816912538514
BG_LTR_like_02723	Strict non-ONSEN TE background	Chr1	16759463	16759933	471	0.843685671870571	0.806236022818134	0.754915171765085
